strategy,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,exposure,trades
trend_ensemble,8.819286993271287,0.3921759283783419,0.3871504382021567,1.0469261251976056,1.190601498214581,-0.347630199458153,1.1281411367298406,1.0,0
vol_target_trend,5.666125942097378,0.3162272749090993,0.31207690790193837,1.0358316493145074,1.1910570194749643,-0.33331267611707827,0.9487406197477541,1.0,0
ma_regime,1.8646429302336243,0.1646694158110238,0.43443254945721554,0.5675028307204409,0.6261335813878579,-0.7284279694536433,0.22606135776820038,1.0,0
trend_ls_futures,2.8365457293020837,0.21500668102361997,0.4513993449446186,0.6544766729341358,0.9665866791868368,-0.5938167551175195,0.3620758073440838,1.0,0
buy_and_hold,5.2102764931462255,0.30279233621236634,0.6074249263289943,0.7449062315609447,1.0076968000555475,-0.7662925431645936,0.39513934842940124,1.0,0
