timestamp,return
2019-09-30 00:00:00+00:00,-0.055465588238167496
2019-10-31 00:00:00+00:00,-0.009467103081203687
2019-11-30 00:00:00+00:00,-0.0509023084296949
2019-12-31 00:00:00+00:00,-0.04822043741267856
2020-01-31 00:00:00+00:00,0.11537251938452964
2020-02-29 00:00:00+00:00,-0.10878715841153519
2020-03-31 00:00:00+00:00,-0.29418827761769883
2020-04-30 00:00:00+00:00,0.13928081458642105
2020-05-31 00:00:00+00:00,-0.1423413763924012
2020-06-30 00:00:00+00:00,0.046380743491360565
2020-07-31 00:00:00+00:00,0.06502976377048775
2020-08-31 00:00:00+00:00,-0.04347038449151075
2020-09-30 00:00:00+00:00,0.03218929357859701
2020-10-31 00:00:00+00:00,0.01828081554129901
2020-11-30 00:00:00+00:00,0.08983490268955885
2020-12-31 00:00:00+00:00,-0.0073681420604860826
2021-01-31 00:00:00+00:00,0.1807727283629772
2021-02-28 00:00:00+00:00,0.10467352434866029
2021-03-31 00:00:00+00:00,-0.006476838609296598
2021-04-30 00:00:00+00:00,-0.053527933177160425
2021-05-31 00:00:00+00:00,-0.09406577379281356
2021-06-30 00:00:00+00:00,0.09183420900126826
2021-07-31 00:00:00+00:00,-0.06271443678570088
2021-08-31 00:00:00+00:00,0.16673944068028113
2021-09-30 00:00:00+00:00,0.05043454753876664
2021-10-31 00:00:00+00:00,0.004944611040477387
2021-11-30 00:00:00+00:00,-0.07812727643976891
2021-12-31 00:00:00+00:00,-0.04539478427012089
2022-01-31 00:00:00+00:00,-0.28893814806908114
2022-02-28 00:00:00+00:00,0.029196408659077244
2022-03-31 00:00:00+00:00,-0.034525959359505864
2022-04-30 00:00:00+00:00,-0.008047681993274547
2022-05-31 00:00:00+00:00,0.07614544622996244
2022-06-30 00:00:00+00:00,-0.03849865437080524
2022-07-31 00:00:00+00:00,0.06772019968071197
2022-08-31 00:00:00+00:00,-0.09584257593787515
2022-09-30 00:00:00+00:00,-0.03199381248020072
2022-10-31 00:00:00+00:00,0.029830633146912033
2022-11-30 00:00:00+00:00,-0.190550053002303
2022-12-31 00:00:00+00:00,-0.06845404633987551
2023-01-31 00:00:00+00:00,0.01779684927243763
2023-02-28 00:00:00+00:00,-0.07215717348029915
2023-03-31 00:00:00+00:00,-0.01891234369507
2023-04-30 00:00:00+00:00,0.035834743002363334
2023-05-31 00:00:00+00:00,0.0068229879833816565
2023-06-30 00:00:00+00:00,0.05520829347412426
2023-07-31 00:00:00+00:00,-0.055081576678836286
2023-08-31 00:00:00+00:00,0.0027378022149442405
2023-09-30 00:00:00+00:00,-0.045817143880927946
2023-10-31 00:00:00+00:00,0.0721746757297499
2023-11-30 00:00:00+00:00,-0.02464746734873513
2023-12-31 00:00:00+00:00,-0.0018470489707352877
2024-01-31 00:00:00+00:00,-0.10443566496214751
2024-02-29 00:00:00+00:00,0.060074209018339264
2024-03-31 00:00:00+00:00,-0.054049516228461436
2024-04-30 00:00:00+00:00,-0.05784651477262037
2024-05-31 00:00:00+00:00,-0.009328526895752809
2024-06-30 00:00:00+00:00,-0.10125345369906957
2024-07-31 00:00:00+00:00,0.039276320808397935
2024-08-31 00:00:00+00:00,0.0012825907578111195
2024-09-30 00:00:00+00:00,0.06021683694600832
2024-10-31 00:00:00+00:00,-0.04797990027355614
2024-11-30 00:00:00+00:00,0.038970160999518555
2024-12-31 00:00:00+00:00,-0.12174961177225663
2025-01-31 00:00:00+00:00,-0.11497172936978839
2025-02-28 00:00:00+00:00,-0.10113210977535081
2025-03-31 00:00:00+00:00,0.09553473979583216
2025-04-30 00:00:00+00:00,-0.02549384917617381
2025-05-31 00:00:00+00:00,-0.005706260644006922
2025-06-30 00:00:00+00:00,-0.02895072323171688
2025-07-31 00:00:00+00:00,-0.005449059551657087
2025-08-31 00:00:00+00:00,-0.04208994574928571
2025-09-30 00:00:00+00:00,-0.02476916846882249
2025-10-31 00:00:00+00:00,-0.02522261614573318
2025-11-30 00:00:00+00:00,-0.03958262520558231
2025-12-31 00:00:00+00:00,-0.03600232075722831
2026-01-31 00:00:00+00:00,0.014329268926799976
2026-02-28 00:00:00+00:00,-0.02109120853933355
2026-03-31 00:00:00+00:00,-0.025196407631383977
2026-04-30 00:00:00+00:00,-0.024401186212586468
2026-05-31 00:00:00+00:00,0.000979094194037744
2026-06-30 00:00:00+00:00,-0.08108812698899959
2026-07-31 00:00:00+00:00,0.036917340924702335
