timestamp,return
2019-09-30 00:00:00+00:00,-0.007035559675338865
2019-10-31 00:00:00+00:00,-0.003954021702456401
2019-11-30 00:00:00+00:00,-0.020799785232560875
2019-12-31 00:00:00+00:00,0.004853782667427531
2020-01-31 00:00:00+00:00,0.01601592698766785
2020-02-29 00:00:00+00:00,-0.02205613780793747
2020-03-31 00:00:00+00:00,-0.0688289206136099
2020-04-30 00:00:00+00:00,0.010109077457813864
2020-05-31 00:00:00+00:00,0.028973887157848432
2020-06-30 00:00:00+00:00,-0.028081780125058575
2020-07-31 00:00:00+00:00,-0.0017223090316722534
2020-08-31 00:00:00+00:00,0.0030896299841358665
2020-09-30 00:00:00+00:00,-0.014670056107817575
2020-10-31 00:00:00+00:00,0.004651652236963066
2020-11-30 00:00:00+00:00,0.018703723902547154
2020-12-31 00:00:00+00:00,0.04410803479313152
2021-01-31 00:00:00+00:00,0.09554088012552753
2021-02-28 00:00:00+00:00,0.03358968474570356
2021-03-31 00:00:00+00:00,0.026907501911106246
2021-04-30 00:00:00+00:00,0.021685405381425493
2021-05-31 00:00:00+00:00,0.06065744756449032
2021-06-30 00:00:00+00:00,0.016269351826715628
2021-07-31 00:00:00+00:00,0.011107835256978671
2021-08-31 00:00:00+00:00,0.009213111159613208
2021-09-30 00:00:00+00:00,-0.001470150042786722
2021-10-31 00:00:00+00:00,0.018856318221326607
2021-11-30 00:00:00+00:00,-0.02956134572232194
2021-12-31 00:00:00+00:00,-0.029632111742860512
2022-01-31 00:00:00+00:00,-0.027458553524252527
2022-02-28 00:00:00+00:00,-0.024066915308622372
2022-03-31 00:00:00+00:00,-0.020697741093118394
2022-04-30 00:00:00+00:00,-0.04393705521582558
2022-05-31 00:00:00+00:00,-0.024244479254949547
2022-06-30 00:00:00+00:00,-0.04099637574696724
2022-07-31 00:00:00+00:00,0.011498297742168928
2022-08-31 00:00:00+00:00,-0.007236459741850165
2022-09-30 00:00:00+00:00,-0.011104990958811123
2022-10-31 00:00:00+00:00,0.004933474844126318
2022-11-30 00:00:00+00:00,-0.02058802732156617
2022-12-31 00:00:00+00:00,-0.03998714992447294
2023-01-31 00:00:00+00:00,0.0047193980277908665
2023-02-28 00:00:00+00:00,-0.008453915369549758
2023-03-31 00:00:00+00:00,-0.03166906527535995
2023-04-30 00:00:00+00:00,-0.022829201746537797
2023-05-31 00:00:00+00:00,-0.007777686584828469
2023-06-30 00:00:00+00:00,-0.0120147713345653
2023-07-31 00:00:00+00:00,-0.018685844569593324
2023-08-31 00:00:00+00:00,-0.019833623699477276
2023-09-30 00:00:00+00:00,0.0012154808380699933
2023-10-31 00:00:00+00:00,0.0009272634554795545
2023-11-30 00:00:00+00:00,-0.02041652184698961
2023-12-31 00:00:00+00:00,-0.0008751288034284377
2024-01-31 00:00:00+00:00,-0.0374828342614697
2024-02-29 00:00:00+00:00,-0.012140853464400081
2024-03-31 00:00:00+00:00,0.013593902111945111
2024-04-30 00:00:00+00:00,0.008148170574220792
2024-05-31 00:00:00+00:00,-0.02930326254987048
2024-06-30 00:00:00+00:00,-0.007905206028755662
2024-07-31 00:00:00+00:00,-0.0002677938112567446
2024-08-31 00:00:00+00:00,0.023917377192423483
2024-09-30 00:00:00+00:00,0.0034928201364157196
2024-10-31 00:00:00+00:00,-0.00781086411376708
2024-11-30 00:00:00+00:00,0.01229489980943077
2024-12-31 00:00:00+00:00,-0.025837136363725755
2025-01-31 00:00:00+00:00,-0.04209563677667849
2025-02-28 00:00:00+00:00,-0.003361008067709448
2025-03-31 00:00:00+00:00,-0.015307450313238546
2025-04-30 00:00:00+00:00,-0.03622218001825894
2025-05-31 00:00:00+00:00,0.007568512151327589
2025-06-30 00:00:00+00:00,-0.02141300543320168
2025-07-31 00:00:00+00:00,-0.010694786983434401
2025-08-31 00:00:00+00:00,-0.02611477241159399
2025-09-30 00:00:00+00:00,-0.00942442389332332
2025-10-31 00:00:00+00:00,-0.03751690826503362
2025-11-30 00:00:00+00:00,-0.02723266831788862
2025-12-31 00:00:00+00:00,0.007738386432835087
2026-01-31 00:00:00+00:00,-0.053560973388486866
2026-02-28 00:00:00+00:00,-0.0386787487668232
2026-03-31 00:00:00+00:00,-0.004867808206968083
2026-04-30 00:00:00+00:00,0.0011280733774239327
2026-05-31 00:00:00+00:00,-0.010549662178961028
2026-06-30 00:00:00+00:00,-0.018620088976471272
2026-07-31 00:00:00+00:00,0.008160627325886294
