timestamp,return
2019-09-30 00:00:00+00:00,-0.034223768021581
2019-10-31 00:00:00+00:00,0.1448417091492471
2019-11-30 00:00:00+00:00,-0.007079405790323179
2019-12-31 00:00:00+00:00,-0.021307247156246545
2020-01-31 00:00:00+00:00,0.08021982228284164
2020-02-29 00:00:00+00:00,0.02726735199310726
2020-03-31 00:00:00+00:00,-0.031966505499983255
2020-04-30 00:00:00+00:00,0.1893282486035357
2020-05-31 00:00:00+00:00,-0.14705395098923468
2020-06-30 00:00:00+00:00,-0.0727075340814286
2020-07-31 00:00:00+00:00,0.06158733484745493
2020-08-31 00:00:00+00:00,-0.13485395653540566
2020-09-30 00:00:00+00:00,-0.07486133834149933
2020-10-31 00:00:00+00:00,0.07409466967192468
2020-11-30 00:00:00+00:00,0.17423653785066162
2020-12-31 00:00:00+00:00,0.20906821907346873
2021-01-31 00:00:00+00:00,0.012301248920919106
2021-02-28 00:00:00+00:00,0.10342309774770753
2021-03-31 00:00:00+00:00,0.003605672419991768
2021-04-30 00:00:00+00:00,0.053074487478756094
2021-05-31 00:00:00+00:00,-0.19530039921991615
2021-06-30 00:00:00+00:00,0.005218984339509625
2021-07-31 00:00:00+00:00,0.13129235782411652
2021-08-31 00:00:00+00:00,0.0051155307611567835
2021-09-30 00:00:00+00:00,-0.04648567350962052
2021-10-31 00:00:00+00:00,0.05192480581457315
2021-11-30 00:00:00+00:00,-0.050806892354345545
2021-12-31 00:00:00+00:00,-0.10509727692433424
2022-01-31 00:00:00+00:00,-0.1928603545319595
2022-02-28 00:00:00+00:00,0.03642006817440446
2022-03-31 00:00:00+00:00,-0.0022606049016330454
2022-04-30 00:00:00+00:00,-0.03408803987645581
2022-05-31 00:00:00+00:00,-0.013693567841417731
2022-06-30 00:00:00+00:00,-0.021326413144979295
2022-07-31 00:00:00+00:00,-0.13894181915312143
2022-08-31 00:00:00+00:00,-0.07560014875533017
2022-09-30 00:00:00+00:00,-0.11090534460546475
2022-10-31 00:00:00+00:00,0.03034847530581186
2022-11-30 00:00:00+00:00,-0.06265476196746744
2022-12-31 00:00:00+00:00,0.014185381109086403
2023-01-31 00:00:00+00:00,0.1129158615580228
2023-02-28 00:00:00+00:00,-0.03049990267627445
2023-03-31 00:00:00+00:00,0.2603114467119856
2023-04-30 00:00:00+00:00,0.03257939891318595
2023-05-31 00:00:00+00:00,-0.08009064085675022
2023-06-30 00:00:00+00:00,0.04013121906446848
2023-07-31 00:00:00+00:00,-0.017457210316407124
2023-08-31 00:00:00+00:00,0.0051660307577447995
2023-09-30 00:00:00+00:00,-0.05031852740475462
2023-10-31 00:00:00+00:00,0.07732833765873526
2023-11-30 00:00:00+00:00,-0.04958265164344755
2023-12-31 00:00:00+00:00,0.04749799195497695
2024-01-31 00:00:00+00:00,-0.042452085113073634
2024-02-29 00:00:00+00:00,0.22346951833426365
2024-03-31 00:00:00+00:00,0.016462160312848306
2024-04-30 00:00:00+00:00,-0.0783792765566057
2024-05-31 00:00:00+00:00,0.056833748052318445
2024-06-30 00:00:00+00:00,-0.012531931502835714
2024-07-31 00:00:00+00:00,0.019387974278556985
2024-08-31 00:00:00+00:00,-0.009040182539996833
2024-09-30 00:00:00+00:00,-0.029675333361852685
2024-10-31 00:00:00+00:00,-0.02372443436266547
2024-11-30 00:00:00+00:00,-0.010699229353553275
2024-12-31 00:00:00+00:00,-0.10665679604402856
2025-01-31 00:00:00+00:00,-0.08749544221356076
2025-02-28 00:00:00+00:00,-0.05980212854476974
2025-03-31 00:00:00+00:00,0.010693067476213791
2025-04-30 00:00:00+00:00,-0.049613499315740106
2025-05-31 00:00:00+00:00,-0.04293186544913874
2025-06-30 00:00:00+00:00,-0.004482321546543155
2025-07-31 00:00:00+00:00,-0.02763010593380888
2025-08-31 00:00:00+00:00,-0.007260932259605224
2025-09-30 00:00:00+00:00,-0.04290865202412453
2025-10-31 00:00:00+00:00,-0.08297324772470482
2025-11-30 00:00:00+00:00,-0.030361739184723513
2025-12-31 00:00:00+00:00,-0.08089175910626623
2026-01-31 00:00:00+00:00,-0.0008577153930919845
2026-02-28 00:00:00+00:00,0.018336599262999798
2026-03-31 00:00:00+00:00,-0.049781490671007234
2026-04-30 00:00:00+00:00,0.05146002228836144
2026-05-31 00:00:00+00:00,-0.04717462770894565
2026-06-30 00:00:00+00:00,-0.08667425318726296
2026-07-31 00:00:00+00:00,0.021379599191615695
