strategy,variant,timestamp_utc,closed_bar_time,run_number,dry_run,action,side,data_source,funding_source,btc_price,closed_price,sma250,target_exposure,previous_exposure,btc_units_traded,trade_value_usd,cost_usd,funding_rate_sum,funding_payment_usd,wallet_usd,btc_contract_qty,entry_price,total_equity_usd,total_return_pct,drawdown_pct,liquidated,summary
fixed_2x_long_flat_4h,long_flat,2026-07-27T11:53:07.635677+00:00,2026-07-27T04:00:00+00:00,1,False,ENTER,LONG,binance_perpetual,none (initial run),65196.0,65195.9,63217.4,2.0,0.0,0.30676729,20000.0,14.0,0.0,0.0,9986.0,0.30676729,65196.0,9986.0,-0.14,-0.14,False,"ENTER LONG target +2.00x; BTC $65,196, SMA250 $63,217; equity $9,986.00."
