date,BH,REG,REG100,LEV,EQRISK
2010-04-26,1.183582500483703,1.4515258630652388,1.6658043471571307,1.0888461517762609,2.151691597698998
2010-04-27,1.1804469842780754,1.4476805182205248,1.6613913412840449,1.0850191338827784,2.1417433196510665
2010-04-28,1.1597883224445567,1.4223450794696,1.6323158111248368,1.0603038869339803,2.078431097498341
2010-04-29,1.1683941889788032,1.43289917083496,1.644427928258998,1.0692147075299576,2.1039631400655345
2010-04-30,1.1736978662674373,1.4394035123157254,1.6518924596116622,1.0747226790203714,2.1196310676316252
2010-05-03,1.1614116201304014,1.4243358647114353,1.6346004818940525,1.0618778228848984,2.0820028930530072
2010-05-04,1.1449002395751993,1.4040865826368913,1.6113619417034186,1.0449223326735435,2.031937565201931
2010-05-05,1.1396521561604884,1.3976504205570504,1.6039756545938206,1.0443369960910467,2.0159419896258144
2010-05-06,1.1320803139648572,1.3883644394163053,1.5933188498165316,1.0443369960910467,1.9930987986160282
2010-05-07,1.1158913127293388,1.3685105179693875,1.5925221903916233,1.0443369960910467,1.9914254667015558
2010-05-10,1.1549293961473088,1.4163861731962297,1.5925221903916233,1.0443369960910467,1.9914254667015558
2010-05-11,1.1421538804870344,1.4007184935986479,1.5741098808604348,1.0443369960910467,1.9524158921012638
2010-05-12,1.14671257814874,1.4063092044744478,1.580392651646177,1.0443369960910467,1.96515882569498
2010-05-13,1.1516604329279083,1.4123771711567188,1.5872117565233854,1.0443369960910467,1.9790523992151419
2010-05-14,1.1326695873120867,1.3890871144335255,1.5610386827892115,1.0443369960910467,1.9239082678853294
2010-05-17,1.1251977489404463,1.379923776316709,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-18,1.126598779712383,1.381641977117739,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-19,1.094009585669509,1.3416751323981262,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-20,1.100225024206841,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-21,1.096566903869978,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-24,1.0994133753639188,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-25,1.0689034139221307,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-26,1.0935092408041998,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-27,1.1125668642178004,1.3410042948319272,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-28,1.1266765242704475,1.3573405141120103,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-05-31,1.1310684403103834,1.3626315851933428,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-06-01,1.105250732125859,1.3315282289544543,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-06-02,1.1162916537706573,1.3308624648399772,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-06-03,1.1364499707388669,1.354230132230768,1.560258163447817,1.0443369960910467,1.9222930257772086
2010-06-04,1.142009358131191,1.360854876053441,1.5671106444993865,1.0443369960910467,1.936132312318354
2010-06-07,1.1194382453183556,1.3339584161333895,1.5361376661298631,1.0443369960910467,1.8715389450361484
2010-06-08,1.1090088562867129,1.321530422599961,1.5353695972967982,1.0443369960910467,1.8699676702714043
2010-06-09,1.111944147680789,1.320869657388661,1.5353695972967982,1.0443369960910467,1.8699676702714043
2010-06-10,1.1293562141426188,1.320869657388661,1.5353695972967982,1.0443369960910467,1.8699676702714043
2010-06-11,1.1384180155921069,1.3308077019644444,1.5353695972967982,1.0443369960910467,1.8699676702714043
2010-06-14,1.1558411573960072,1.3511753094578918,1.5581002776405761,1.0443369960910467,1.9161255361181269
2010-06-15,1.1613226916484816,1.3575832087548654,1.5654895110019476,1.0470204140192239,1.9310483631864719
2010-06-16,1.163768822101104,1.3604427288975316,1.5687869507175938,1.048354317704787,1.9375398222131106
2010-06-17,1.1729974051723617,1.3712309185266818,1.5812272914629868,1.0539796872147542,1.962999381219039
2010-06-18,1.170273305350123,1.3680464529132579,1.5775551426887442,1.052314466610385,1.9550007984878826
2010-06-21,1.1904426976604032,1.39162442011233,1.604743944158047,1.0646673850591557,2.011234791334193
2010-06-22,1.1822703981936868,1.3820710232720583,1.5937274978353193,1.0597994595663218,1.9876988305331453
2010-06-23,1.1837380981816175,1.383786760744023,1.5957059909388525,1.0607504096563756,1.9914940183620067
2010-06-24,1.1831710841003145,1.3831239227564076,1.5949416430076067,1.0603146486931005,1.9895433944107592
2010-06-25,1.1717075621482715,1.3697230953832722,1.5794885536086647,1.0516960588896238,1.9568275293359967
2010-06-28,1.1860397062783967,1.3864773346282606,1.598808611218174,1.0623583110176993,1.9966756505395817
2010-06-29,1.1688389399701893,1.3663696835114194,1.5756215853980973,1.0498192906228685,1.9477031588200129
2010-06-30,1.1813698208688446,1.381018250719534,1.5925134990337582,1.0596473548442575,1.9824236763612813
2010-07-01,1.1677826563656477,1.3651348907225407,1.5741976909754316,1.048994633249447,1.9437919371683858
2010-07-02,1.1646027302099524,1.3614175653098044,1.5699110778933818,1.046452836524592,1.93456376778085
2010-07-05,1.1643358361824068,1.3611055668851473,1.569551298648839,1.0462399023158475,1.9334804516104955
2010-07-06,1.1761550720621305,1.374922222915393,1.5854838985462034,1.0567716265792626,1.9660977376304754
2010-07-07,1.1654922321927241,1.3624573908162285,1.5711101468808897,1.0469651980389487,1.93582402617313
2010-07-08,1.1778896660776066,1.3769499588120149,1.5878221708942795,1.0578661850824023,1.9700606709644757
2010-07-09,1.190253765354492,1.391403558737675,1.6044892590947826,1.0690902428484659,2.0044388521981937
2010-07-12,1.1970472933151979,1.3993451752702595,1.6136470899385829,1.07519889963148,2.0232979315269466
2010-07-13,1.2009721990978217,1.4039333799309912,1.6189379525718157,1.0788721959404761,2.034082887861704
2010-07-14,1.197747754410274,1.4001640124702037,1.6145913274921,1.075795150877252,2.024556478707797
2010-07-15,1.196102197458503,1.398240360669684,1.6123730791393558,1.074225648649082,2.019531363045281
2010-07-16,1.1994711645018945,1.4021786743889006,1.6169145236553963,1.0774184282247532,2.0287288957397505
2010-07-19,1.1978145322080531,1.4002420755422804,1.6146813454885989,1.0758109280838601,2.0236686942886144
2010-07-20,1.1937116608798042,1.3954458296211694,1.609150581235429,1.0713681623853066,2.011675062719714
2010-07-21,1.2006831543861354,1.4035954874141332,1.6185483136991663,1.0787823472294913,2.03104996742793
2010-07-22,1.2101563722190123,1.4146696544439148,1.6313184276902692,1.0887843533139925,2.0576016625730693
2010-07-23,1.21174633529686,1.4165283171502832,1.6334617342312943,1.0903870274668723,2.0617805424945894
2010-07-26,1.2049638826782247,1.4085996476637994,1.6243188332015477,1.0828355905527125,2.0420417434037605
2010-07-27,1.2076323886265403,1.4117191241830718,1.627916040164071,1.0857683398444722,2.0492775366263793
2010-07-28,1.2002828133448171,1.4031274897771477,1.6180086448323525,1.076025195632448,2.0279768812360977
2010-07-29,1.2028067969372893,1.4060780200379912,1.621411032358551,1.0792116929016846,2.034782234260539
2010-07-30,1.193622732397884,1.395341872456892,1.6090307036108238,1.0653158797938755,2.0083378306830593
2010-08-02,1.2078658394643043,1.4119920276057785,1.6282307372250018,1.085113511930767,2.0482260011930484
2010-08-03,1.2096225841639217,1.4140456575946012,1.6305988692011844,1.0872373596102383,2.0528692959146952
2010-08-04,1.2159158758411035,1.4214024992116467,1.6390823701102375,1.095744166133856,2.0704435008101054
2010-08-05,1.2113015843054746,1.4160084043970718,1.632862199737541,1.088561900126425,2.0568876791094124
2010-08-06,1.209555914947928,1.4139677214543496,1.630508997575412,1.085598313966721,2.051549959836056
2010-08-09,1.2199853039795707,1.4261596501308074,1.6445680521797952,1.1028236829776121,2.0808934476925507
2010-08-10,1.214325912763256,1.4195438365052786,1.6369390635692127,1.0933110497110932,2.0643202333188535
2010-08-11,1.2054086336696113,1.409119560417012,1.624918367695302,1.0788724667756255,2.0385045421271437
2010-08-12,1.2044857970788425,1.4080407668404618,1.623674362894908,1.0772414362299416,2.035526946718543
2010-08-13,1.2124134617839395,1.4173081862801018,1.6343610359719256,1.0890554293304757,2.057666298094481
2010-08-16,1.2048971048804464,1.4085215845917234,1.6242288152050492,1.0777111195314668,2.035886081527539
2010-08-17,1.2039742682896777,1.4074427910151732,1.6229848104046551,1.0761978337362401,2.0329111997572493
2010-08-18,1.2184286755097202,1.4243399554945653,1.6424696814516566,1.0968772838792684,2.073536299523467
2010-08-19,1.2320047646708465,1.4402103684454581,1.6607705596959297,1.1150109300870565,2.1119675142600807
2010-08-20,1.2298810135379077,1.4377277088897757,1.6579076946658193,1.112071065765754,2.1054844547601608
2010-08-23,1.2327385603739192,1.4410681737155282,1.6617597330623333,1.1156659545187726,2.1133298396427205
2010-08-24,1.2241993630556667,1.4310858742402215,1.650248700056404,1.1040744895001804,2.0883788106689014
2010-08-25,1.2146928106147927,1.4199727391403136,1.6374336502524145,1.0917050863396998,2.0607819959436946
2010-08-26,1.2181507061401042,1.4240150100238076,1.6420949723930607,1.0959426210272252,2.0702715614096343
2010-08-27,1.2027623869872226,1.406026104921765,1.6213511667316118,1.0764230601067082,2.0259951371274108
2010-08-30,1.20426342158315,1.4077808104638556,1.623374595648031,1.0780673526896476,2.0298857767639715
2010-08-31,1.2013613562152858,1.4043883035900522,1.6194625452538514,1.0741824608657617,2.0213164663380443
2010-09-01,1.2168053778238759,1.4224423247180709,1.6402814390977456,1.0937560388174807,2.0645943090362584
2010-09-02,1.2199853039795714,1.4261596501308074,1.6445680521797956,1.0973791839653102,2.0732923530264977
2010-09-03,1.218484269383644,1.4244049445887166,1.6425446232633762,1.0954917080588393,2.0686458575899302
2010-09-06,1.2401770641375631,1.4497637652857296,1.6717870060186577,1.1212813928470944,2.1301228507077803
2010-09-07,1.2461922778633439,1.456795534500193,1.6798956514983887,1.1276314460218952,2.147097948573799
2010-09-08,1.2470484452381188,1.4577963919364914,1.6810497846730101,1.1284981867036874,2.149198740007034
2010-09-09,1.2542088710503612,1.466166911104111,1.6907022022000122,1.136458610577775,2.1695434839465175
2010-09-13,1.2808828551914455,1.497348729250734,1.7266593420111918,1.1663250743451232,2.246639879383875
2010-09-14,1.2887882606306162,1.5065901276663485,1.7373160090893767,1.1740130474816164,2.26952893159332
2010-09-15,1.3033317049143638,1.5235913762418425,1.7569209041317095,1.1887214129545094,2.3121349624643885
2010-09-16,1.296160095178266,1.515207783096298,1.747253410419928,1.1814922575141038,2.2903671447521896
2010-09-17,1.308668716810995,1.5298303292803872,1.764115318056756,1.1939444612773642,2.3270800588010636
2010-09-20,1.3299055766496726,1.5546561632462632,1.7927430901335042,1.2152858787058938,2.3900820434032095
2010-09-21,1.3362654289610632,1.562090814071736,1.8013163162976038,1.221362746335015,2.4088554605036476
2010-09-22,1.3322515946965192,1.557398652246727,1.7959055760397653,1.2174764533673765,2.3962839336042077
2010-09-23,1.3252578419242615,1.5492229734297374,1.786477837577195,1.2105318064568051,2.374741661268499
2010-09-24,1.3383224022962228,1.5644954105553415,1.8040891633312153,1.2236272376314765,2.413634860574488
2010-09-27,1.3421806388628525,1.569005679075821,1.8092901543386752,1.2274424346935568,2.4248958291990728
2010-09-28,1.3408130512806977,1.5674069727460587,1.8074466150445272,1.2257368218453466,2.4203222757200895
2010-09-29,1.3323182639125126,1.5574765883869786,1.7959954476655375,1.2161763677518955,2.394150467967701
2010-09-30,1.3409131636864733,1.5675240038882612,1.807581568853912,1.2253706277111593,2.419664963890579
2010-10-01,1.3661415985237684,1.5970159786551203,1.8415900751896654,1.2532263194496218,2.495682423345944
2010-10-04,1.3697107903787114,1.601188354658742,1.846401427324476,1.2568300752592139,2.506193553044108
2010-10-05,1.3666752779970743,1.59763984857261,1.8423094873080248,1.2535790947078855,2.4964284196282147
2010-10-06,1.375714928762421,1.6082071768271047,1.8544951429901533,1.2633675359659977,2.5237172110536936
2010-10-07,1.361004702856904,1.591010960969156,1.8346654225126626,1.2472289693410938,2.477962959831135
2010-10-08,1.3572577626199056,1.586630797568804,1.829614461499367,1.2433840396987574,2.4660738885216094
2010-10-11,1.3644627069640003,1.5950533587844744,1.8393268910240346,1.250451897229158,2.4876234191088376
2010-10-12,1.3544668849998878,1.5833682688833035,1.8258522947286255,1.239198846848043,2.456587425158424
2010-10-13,1.3862665808839807,1.6205420307379657,1.8687190110320282,1.2730359346085194,2.5530005088905012
2010-10-14,1.3736912900352578,1.6058415484136244,1.8517672317694274,1.261059663101239,2.513666206003945
2010-10-15,1.3481847772465614,1.576024501244183,1.8173838700043516,1.2374915465113328,2.4348553487629783
2010-10-18,1.3511424364883486,1.5794819972121377,1.8213708622102505,1.239897882545991,2.443398061509495
2010-10-19,1.3403237817574583,1.5668350179447947,1.8067870685531064,1.2303054749297682,2.410118971009355
2010-10-20,1.3302724745012076,1.555085065881297,1.7932376768167042,1.2215430456809162,2.379348473149646
2010-10-21,1.3568240869705899,1.586123831861692,1.829029856819666,1.24437966288173,2.458674503247621
2010-10-22,1.3489408322155605,1.5769083275382783,1.818403049369588,1.2380880227159714,2.4342573451193434
2010-10-25,1.3577802581693557,1.587241593508368,1.8303187974329465,1.2451505526998723,2.460615270691836
2010-10-26,1.3524877648045772,1.5810546825178742,1.8231843955055655,1.2409478803856637,2.4440793496151647
2010-10-27,1.3370660024619136,1.5630266824138812,1.8023955076605045,1.2287506972142155,2.396856241288449
