strategy,timestamp_utc,closed_bar_time,run_number,dry_run,action,side,data_source,funding_source,btc_price,closed_price,sma250,realized_vol_pct,raw_exposure,target_exposure,previous_exposure,btc_units_traded,trade_value_usd,cost_usd,funding_rate_sum,funding_payment_usd,wallet_usd,btc_contract_qty,entry_price,total_equity_usd,total_return_pct,drawdown_pct,liquidated,summary
dynamic_ma250_long_short_4h,2026-07-27T11:32:33.954449+00:00,2026-07-27T04:00:00+00:00,1,False,ENTER,LONG,binance_perpetual,none (initial run),65196.0,65195.9,63217.4,23.64,1.6919,1.6919,0.0,0.25950477,16918.67,11.84,0.0,0.0,9988.16,0.25950477,65196.0,9988.16,-0.12,-0.12,False,"ENTER LONG target +1.69x; BTC $65,196, SMA250 $63,217, vol 23.6%; equity $9,988.16."
